label	scenario	type	iteration	ref_index	kind	status	prepare_us	write_bytes	wchar	notes
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	0	virtual-neogeo	ok	268644	4096	318	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-89e332db6e06dfec676056f88b992970.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/2020 Super Baseball (set 1) (2020bb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	1	virtual-neogeo	ok	270258	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-ac5aea18842cb42e886bba963a4192b0.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 2) (2020bba).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	2	virtual-neogeo	ok	264085	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fdfafc8a65586ab1ed69c869a5d8e0d8.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 3) (2020bbh).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	3	virtual-neogeo	ok	263070	4096	290	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2ed72f6175e209e5ca9df7671ab2cd47.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/3 Count Bout (3countb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	4	virtual-neogeo	ok	262991	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-f052583d17edffd3e99ed9acd75dfa12.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 2 (sonicwi2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	5	virtual-neogeo	ok	266994	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2cf01dfca3b8811d4d4e7d8e6a1e3b7a.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 3 (sonicwi3).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	6	virtual-neogeo	ok	267919	4096	310	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-dab76d2aeb8975415e210dac5606cdd1.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aggressors of Dark Kombat (aodk).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	7	virtual-neogeo	ok	265933	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fbe9540d4797bab6fb6858aa47358c54.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Alpha Mission II (alpham2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	8	amigavision	ok	1881	4096	33	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:15%20Years%20of%20Fame%20%28Up%20Rough%29%28OCS%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	9	amigavision	ok	1874	4096	15	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1869%20%28AGA%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	10	amigavision	ok	1923	4096	29	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1992%20%28Focus%20Design%29%28AGA-060%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	2	11	amigavision	ok	1892	4096	31	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:3001%20O%27Connors%20Fight%20%28OCS%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	0	virtual-neogeo	ok	261253	4096	318	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-89e332db6e06dfec676056f88b992970.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/2020 Super Baseball (set 1) (2020bb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	1	virtual-neogeo	ok	261384	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-ac5aea18842cb42e886bba963a4192b0.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 2) (2020bba).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	2	virtual-neogeo	ok	267008	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fdfafc8a65586ab1ed69c869a5d8e0d8.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 3) (2020bbh).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	3	virtual-neogeo	ok	267573	4096	290	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2ed72f6175e209e5ca9df7671ab2cd47.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/3 Count Bout (3countb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	4	virtual-neogeo	ok	267020	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-f052583d17edffd3e99ed9acd75dfa12.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 2 (sonicwi2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	5	virtual-neogeo	ok	264439	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2cf01dfca3b8811d4d4e7d8e6a1e3b7a.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 3 (sonicwi3).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	6	virtual-neogeo	ok	264987	4096	310	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-dab76d2aeb8975415e210dac5606cdd1.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aggressors of Dark Kombat (aodk).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	7	virtual-neogeo	ok	265990	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fbe9540d4797bab6fb6858aa47358c54.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Alpha Mission II (alpham2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	8	amigavision	ok	4105	4096	33	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:15%20Years%20of%20Fame%20%28Up%20Rough%29%28OCS%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	9	amigavision	ok	1897	4096	15	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1869%20%28AGA%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	10	amigavision	ok	2681	4096	29	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1992%20%28Focus%20Design%29%28AGA-060%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	3	11	amigavision	ok	1851	4096	31	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:3001%20O%27Connors%20Fight%20%28OCS%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	0	virtual-neogeo	ok	289162	24576	318	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-89e332db6e06dfec676056f88b992970.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/2020 Super Baseball (set 1) (2020bb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	1	virtual-neogeo	ok	267042	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-ac5aea18842cb42e886bba963a4192b0.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 2) (2020bba).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	2	virtual-neogeo	ok	271440	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fdfafc8a65586ab1ed69c869a5d8e0d8.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 3) (2020bbh).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	3	virtual-neogeo	ok	268564	4096	290	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2ed72f6175e209e5ca9df7671ab2cd47.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/3 Count Bout (3countb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	4	virtual-neogeo	ok	267056	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-f052583d17edffd3e99ed9acd75dfa12.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 2 (sonicwi2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	5	virtual-neogeo	ok	267964	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2cf01dfca3b8811d4d4e7d8e6a1e3b7a.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 3 (sonicwi3).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	6	virtual-neogeo	ok	270104	4096	310	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-dab76d2aeb8975415e210dac5606cdd1.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aggressors of Dark Kombat (aodk).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	7	virtual-neogeo	ok	268364	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fbe9540d4797bab6fb6858aa47358c54.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Alpha Mission II (alpham2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	8	amigavision	ok	3081	4096	33	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:15%20Years%20of%20Fame%20%28Up%20Rough%29%28OCS%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	9	amigavision	ok	1925	4096	15	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1869%20%28AGA%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	10	amigavision	ok	2061	4096	29	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1992%20%28Focus%20Design%29%28AGA-060%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	4	11	amigavision	ok	1866	4096	31	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:3001%20O%27Connors%20Fight%20%28OCS%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	0	virtual-neogeo	ok	263666	4096	318	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-89e332db6e06dfec676056f88b992970.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/2020 Super Baseball (set 1) (2020bb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	1	virtual-neogeo	ok	270061	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-ac5aea18842cb42e886bba963a4192b0.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 2) (2020bba).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	2	virtual-neogeo	ok	266462	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fdfafc8a65586ab1ed69c869a5d8e0d8.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 3) (2020bbh).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	3	virtual-neogeo	ok	264994	4096	290	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2ed72f6175e209e5ca9df7671ab2cd47.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/3 Count Bout (3countb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	4	virtual-neogeo	ok	262015	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-f052583d17edffd3e99ed9acd75dfa12.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 2 (sonicwi2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	5	virtual-neogeo	ok	262025	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2cf01dfca3b8811d4d4e7d8e6a1e3b7a.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 3 (sonicwi3).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	6	virtual-neogeo	ok	262039	4096	310	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-dab76d2aeb8975415e210dac5606cdd1.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aggressors of Dark Kombat (aodk).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	7	virtual-neogeo	ok	263963	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fbe9540d4797bab6fb6858aa47358c54.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Alpha Mission II (alpham2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	8	amigavision	ok	3018	4096	33	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:15%20Years%20of%20Fame%20%28Up%20Rough%29%28OCS%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	9	amigavision	ok	1922	4096	15	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1869%20%28AGA%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	10	amigavision	ok	2606	4096	29	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1992%20%28Focus%20Design%29%28AGA-060%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	5	11	amigavision	ok	2842	4096	31	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:3001%20O%27Connors%20Fight%20%28OCS%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	0	virtual-neogeo	ok	264492	4096	318	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-89e332db6e06dfec676056f88b992970.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/2020 Super Baseball (set 1) (2020bb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	1	virtual-neogeo	ok	268628	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-ac5aea18842cb42e886bba963a4192b0.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 2) (2020bba).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	2	virtual-neogeo	ok	267487	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fdfafc8a65586ab1ed69c869a5d8e0d8.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 3) (2020bbh).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	3	virtual-neogeo	ok	288550	20480	290	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2ed72f6175e209e5ca9df7671ab2cd47.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/3 Count Bout (3countb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	4	virtual-neogeo	ok	268385	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-f052583d17edffd3e99ed9acd75dfa12.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 2 (sonicwi2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	5	virtual-neogeo	ok	268996	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2cf01dfca3b8811d4d4e7d8e6a1e3b7a.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 3 (sonicwi3).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	6	virtual-neogeo	ok	265978	4096	310	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-dab76d2aeb8975415e210dac5606cdd1.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aggressors of Dark Kombat (aodk).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	7	virtual-neogeo	ok	267633	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fbe9540d4797bab6fb6858aa47358c54.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Alpha Mission II (alpham2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	8	amigavision	ok	3172	4096	33	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:15%20Years%20of%20Fame%20%28Up%20Rough%29%28OCS%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	9	amigavision	ok	2707	4096	15	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1869%20%28AGA%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	10	amigavision	ok	2937	4096	29	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:1992%20%28Focus%20Design%29%28AGA-060%29
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	6	11	amigavision	ok	4516	4096	31	target=/media/fat/_Computer/Amiga.mgl ref=magik-amigavision:3001%20O%27Connors%20Fight%20%28OCS%29%5Ben%5D
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	7	0	virtual-neogeo	ok	266695	4096	318	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-89e332db6e06dfec676056f88b992970.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/2020 Super Baseball (set 1) (2020bb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	7	1	virtual-neogeo	ok	268117	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-ac5aea18842cb42e886bba963a4192b0.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 2) (2020bba).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	7	2	virtual-neogeo	ok	268034	4096	344	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-fdfafc8a65586ab1ed69c869a5d8e0d8.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/Prototypes, Revisions, Single-PCBs/2020 Super Baseball (set 3) (2020bbh).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	7	3	virtual-neogeo	ok	267368	4096	290	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2ed72f6175e209e5ca9df7671ab2cd47.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/3 Count Bout (3countb).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	7	4	virtual-neogeo	ok	267028	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-f052583d17edffd3e99ed9acd75dfa12.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 2 (sonicwi2).neo
PERFREVIEW-20260624-LAUNCH-COLD	cold	sample	7	5	virtual-neogeo	ok	265999	4096	298	target=/media/fat/mister-magik/launch-cache/virtual-magik-plan-archive-media-fat-games-neogeo-neo-geo-mister-fgpa-ultra-pack-zip-neo-2cf01dfca3b8811d4d4e7d8e6a1e3b7a.mgl ref=magik-plan:archive:/media/fat/games/NEOGEO/Neo Geo Mister FGPA Ultra Pack.zip/Neo Geo Mister FGPA Ultra Pack/ World A-Z/Aero Fighters 3 (sonicwi3).neo
